brand, type, premium, total_sales, avg_sale_price
Adidas, Ultraboost, -27.73, 63, 159
Adidas, Ultraboost, -42.08, 447, 139
Adidas, Ultraboost, 38, 175, 345
Adidas, Ultraboost, -29.09, 500, 156
Adidas, Ultraboost, 95.91, 450, 431
Adidas, Ultraboost, -4.5, 255, 191
Adidas, Ultraboost, -43.33, 9, 102
Adidas, Ultraboost, 4.44, 2124, 188
Adidas, Ultraboost, -51.74, 15, 111
Adidas, Ultraboost, -50, 12, 115
Adidas, Ultraboost, -40, 5, 210
Adidas, Ultraboost, -34.29, 17, 230
Adidas, Ultraboost, 6.11, 4, 191
Adidas, Ultraboost, -24.74, 6, 143
Adidas, Ultraboost, -37.37, 2, 119
Adidas, Ultraboost, 5.26, 1, 200
Adidas, Ultraboost, -71.05, 3, 55
Adidas, Ultraboost, -41.67, 1, 105
Adidas, Ultraboost, -39.44, 4, 109
Adidas, Ultraboost, -39.47, 3, 115
Adidas, Ultraboost, -36.67, 33, 133
Adidas, Ultraboost, -52.63, 3, 90
Adidas, Ultraboost, -45.56, 1, 98
Adidas, Ultraboost, -30.34, 11, 202
Adidas, Ultraboost, -25.52, 5, 216
Adidas, Ultraboost, -46.11, 3, 97
Adidas, Ultraboost, -34.44, 172, 118
Adidas, Ultraboost, -19.5, 87, 161
Adidas, Ultraboost, -33.33, 1, 120
Adidas, Ultraboost, -36.67, 33, 114
Adidas, Ultraboost, -58.33, 4, 75
Adidas, Ultraboost, 39.44, 8, 251
Adidas, Ultraboost, -52.22, 2, 86
Adidas, Ultraboost, -13.89, 9, 155
Adidas, Ultraboost, -41.67, 1, 105
Adidas, Ultraboost, -34, 68, 132
Adidas, Ultraboost, -48.89, 6, 92
Adidas, Ultraboost, -52.22, 5, 86
Adidas, Ultraboost, -42.78, 64, 103
Adidas, Ultraboost, -12, 150, 176
Adidas, Ultraboost, -46.11, 204, 97
Adidas, Ultraboost, 43, 188, 286
Adidas, Ultraboost, -33.33, 3, 120
Adidas, Ultraboost, 385.56, 26, 874
Adidas, Ultraboost, -38.33, 45, 111
Adidas, Ultraboost, 12.78, 39, 203
Adidas, Ultraboost, -31.11, 14, 124
Adidas, Ultraboost, -43.89, 57, 101
Adidas, Ultraboost, -28.89, 46, 128
Adidas, Ultraboost, -30, 49, 140
Adidas, Ultraboost, -23.33, 5, 138
Adidas, Ultraboost, -39.44, 24, 109
Adidas, Ultraboost, -15.56, 53, 152
Adidas, Ultraboost, -13.33, 20, 156
Adidas, Ultraboost, -34.44, 116, 118
Adidas, Ultraboost, -29.44, 6, 127
Adidas, Ultraboost, -18.5, 22, 163
Adidas, Ultraboost, -42.5, 121, 115
Adidas, Ultraboost, -41, 133, 118
Adidas, Ultraboost, -45, 37, 99
Adidas, Ultraboost, -43.89, 24, 101
Adidas, Ultraboost, -20.63, 2, 127
Adidas, Ultraboost, -42.78, 2, 103
Adidas, Ultraboost, -28.33, 45, 129
Adidas, Ultraboost, 230, 80, 594
Adidas, Ultraboost, -21.11, 63, 142
Adidas, Ultraboost, -9.38, 1, 145
Adidas, Ultraboost, -43.33, 68, 102
Adidas, Ultraboost, -23.33, 23, 138
Adidas, Ultraboost, -8.33, 31, 165
Adidas, Ultraboost, 4.5, 29, 209
Adidas, Ultraboost, 32.5, 94, 265
Adidas, Ultraboost, -37.78, 11, 112
Adidas, Ultraboost, 14.5, 33, 229
Adidas, Ultraboost, -41, 42, 118
Adidas, Ultraboost, -30, 105, 126
Adidas, Ultraboost, -50, 1, 90
Adidas, Ultraboost, -44.44, 3, 100
Adidas, Ultraboost, -37.78, 6, 112
Adidas, Ultraboost, -25.5, 39, 149
Adidas, Ultraboost, -46.11, 595, 97
Adidas, Ultraboost, -29.55, 125, 155
Adidas, Ultraboost, -26.36, 156, 162
Adidas, Ultraboost, -46.36, 15, 118
Adidas, Ultraboost, -41.67, 2, 105
Adidas, Ultraboost, -65.19, 24, 94
Adidas, Ultraboost, -47.22, 2, 95
Adidas, Ultraboost, -56.67, 4, 78
Adidas, Ultraboost, -47, 11, 106
Adidas, Ultraboost, -46, 24, 108
Adidas, Ultraboost, -50, 5, 100
Adidas, Ultraboost, -52.5, 1, 95
Adidas, Ultraboost, 7.5, 6, 215
Adidas, Ultraboost, 4.44, 2, 188
Adidas, Ultraboost, -36.67, 6, 114
Adidas, Ultraboost, -44.55, 69, 122
Adidas, Ultraboost, -53.48, 16, 107
Adidas, Ultraboost, 56.67, 292, 282
Adidas, Ultraboost, 53.89, 47, 277
Adidas, Ultraboost, 85.56, 177, 334
Adidas, Ultraboost, 18.89, 17, 214
Adidas, Ultraboost, 11.11, 6, 200
Adidas, Ultraboost, -30, 7, 126
Adidas, Ultraboost, -4.37, 4, 153
Adidas, Ultraboost, -50.56, 3, 89
Adidas, Ultraboost, -40, 1, 120
Adidas, Ultraboost, -57.89, 1, 80
Adidas, Ultraboost, -12.22, 124, 158
Adidas, Ultraboost, -11.11, 201, 160
Adidas, Ultraboost, 27.22, 11, 229
Adidas, Ultraboost, 13.5, 240, 227
Adidas, Ultraboost, 48, 61, 296
Adidas, Ultraboost, 38, 47, 276
Adidas, Ultraboost, -33.89, 370, 119
Adidas, Ultraboost, 20, 7, 216
Adidas, Ultraboost, 27.22, 5, 229
Adidas, Ultraboost, -78.57, 1, 30
Nike, Ultraboost, -10, 310, 162
Adidas, Yeezy, -10, 202, 225
Adidas, Yeezy, 48, 37816, 296
Adidas, Yeezy, 34, 11219, 268
Adidas, Yeezy, 84, 13, 368
Adidas, Yeezy, 27.5, 12408, 255
Adidas, Yeezy, 44, 22694, 288
Adidas, Yeezy, -0.33, 14588, 299
Adidas, Yeezy, 38.67, 4074, 416
Adidas, Yeezy, 384, 351, 968
Adidas, Yeezy, 399.5, 299, 999
Adidas, Yeezy, 350, 362, 900
Adidas, Yeezy, 401.5, 426, 1003
Adidas, Yeezy, 83.08, 144, 238
Adidas, Yeezy, 661.5, 320, 1523
Adidas, Yeezy, 113.08, 173, 277
Adidas, Yeezy, 236.82, 1435, 741
Adidas, Yeezy, 90, 15680, 418
Adidas, Yeezy, 267.27, 2718, 808
Adidas, Yeezy, 58.57, 638, 222
Adidas, Yeezy, 75.91, 19752, 387
Adidas, Yeezy, 22.73, 43420, 270
Adidas, Yeezy, 193.64, 722, 646
Adidas, Yeezy, 180.45, 611, 617
Adidas, Yeezy, 322.27, 910, 929
Adidas, Yeezy, 221.82, 1697, 708
Adidas, Yeezy, 29.29, 666, 181
Adidas, Yeezy, 25.45, 33059, 276
Adidas, Yeezy, 48.18, 14075, 326
Adidas, Yeezy, 20, 20490, 264
Adidas, Yeezy, 28.64, 17434, 283
Adidas, Yeezy, 111.36, 11362, 465
Adidas, Yeezy, 54.55, 34858, 340
Adidas, Yeezy, 104, 689, 714
Adidas, Yeezy, 411.43, 61, 1790
Adidas, Yeezy, 158, 426, 903
Adidas, Yeezy, 5.13, 12, 615
Adidas, Yeezy, 4.44, 14, 611
Adidas, Yeezy, -2.91, 8, 568
Adidas, Yeezy, 21.37, 21, 710
Adidas, Yeezy, -27.68, 4, 452
Adidas, Yeezy, 0, 1, 625
Adidas, Yeezy, -0.83, 9536, 119
Adidas, Yeezy, 120.83, 1505, 265
Adidas, Yeezy, 32.5, 4162, 159
Adidas, Yeezy, 44.33, 42205, 433
Adidas, Yeezy, 159.43, 535, 908
Adidas, Yeezy, 108.33, 1, 625
Jordan, 1, 40.95, 22, 148
Jordan, 1, -15.38, 6, 110
Jordan, 1, -24.67, 2, 113
Jordan, 1, 6.67, 1, 160
Jordan, 1, -37.93, 1, 90
Jordan, 1, 19.31, 11, 173
Jordan, 1, 3.45, 1, 150
Jordan, 1, 0, 1, 160
Jordan, 1, -3.75, 12, 154
Jordan, 1, -21.88, 4, 125
Jordan, 1, -30, 9, 91
Jordan, 1, 64.55, 9, 181
Jordan, 1, 50, 4, 165
Jordan, 1, -32, 10, 68
Jordan, 1, 6.25, 2, 85
Jordan, 1, -9, 7, 91
Jordan, 1, 33.64, 1915, 147
Jordan, 1, -5.45, 1042, 104
Jordan, 1, -6.67, 191, 84
Jordan, 1, -35.24, 2, 68
Jordan, 1, -18.18, 221, 90
Jordan, 1, 5.45, 3, 116
Jordan, 1, 10.83, 9, 133
Jordan, 1, 42.73, 50, 157
Jordan, 1, -18.89, 43, 73
Jordan, 1, 10.83, 13, 133
Jordan, 1, -14.55, 296, 94
Jordan, 1, -24.44, 8, 68
Jordan, 1, 22.73, 4, 135
Jordan, 1, 37.27, 501, 151
Jordan, 1, 36.67, 166, 123
Jordan, 1, -41.18, 6, 50
Jordan, 1, 14.55, 827, 126
Jordan, 1, 32.22, 187, 119
Jordan, 1, -32.38, 4, 71
Jordan, 1, 1.11, 250, 91
Jordan, 1, 15.38, 3, 75
Jordan, 1, 12.5, 836, 135
Jordan, 1, -2.73, 327, 107
Jordan, 1, 81.67, 243, 218
Jordan, 1, -12.94, 1, 74
Jordan, 1, 12.73, 3499, 124
Jordan, 1, 8.89, 1081, 98
Jordan, 1, -24.17, 9, 91
Jordan, 1, 25.45, 1118, 138
Jordan, 1, -7.27, 7, 102
Jordan, 1, 50, 24, 165
Jordan, 1, -1.82, 38, 108
Jordan, 1, -4.71, 3, 81
Jordan, 1, 2.5, 5, 123
Jordan, 1, 12.22, 11, 101
Jordan, 1, 75.24, 20, 184
Jordan, 1, 48.89, 394, 134
Jordan, 1, -19.09, 63, 89
Jordan, 1, -24.44, 13, 68
Jordan, 1, 94.44, 2058, 175
Jordan, 1, -10, 14, 45
Jordan, 1, -20, 1, 100
Jordan, 1, -27.41, 3, 98
Jordan, 1, -28.15, 1, 97
Jordan, 1, -16.36, 492, 92
Jordan, 1, -22.22, 1, 70
Jordan, 1, -7.27, 264, 102
Jordan, 1, -5.83, 30, 113
Jordan, 1, 6.67, 12, 96
Jordan, 1, 51.82, 1385, 167
Jordan, 1, 33.33, 156, 120
Jordan, 1, 14.55, 1, 63
Jordan, 1, 46.15, 186, 95
Jordan, 1, 21.9, 9, 128
Jordan, 1, 23.64, 1444, 136
Jordan, 1, 17.78, 702, 106
Jordan, 1, -18, 18, 82
Jordan, 1, 18.18, 1, 65
Jordan, 1, 46.67, 812, 132
Jordan, 1, -5.71, 22, 99
Jordan, 1, 4.17, 16, 125
Jordan, 1, 41.9, 107, 149
Jordan, 1, 10, 552, 121
Jordan, 1, 1.11, 123, 91
Jordan, 1, 0, 2, 50
Jordan, 1, 4.55, 297, 115
Jordan, 1, -10, 1, 45
Jordan, 1, -2.5, 107, 117
Jordan, 1, 83.33, 1, 220
Jordan, 1, 33.04, 33, 153
Jordan, 1, 30, 8, 143
Jordan, 1, -27, 14, 73
Jordan, 1, 29.17, 4760, 155
Jordan, 1, 38.89, 1617, 125
Jordan, 1, -29.09, 2, 78
Jordan, 1, 25, 1622, 150
Jordan, 1, 41, 254, 141
Jordan, 1, -25.56, 1, 67
Jordan, 1, 27.27, 845, 140
Jordan, 1, 17.78, 565, 106
Jordan, 1, -12.31, 22, 57
Jordan, 1, -12, 8, 44
Jordan, 1, -22.73, 1, 85
Jordan, 1, -29.09, 364, 78
Jordan, 1, -10, 29, 99
Jordan, 1, 61.11, 332, 145
Jordan, 1, -23.81, 3, 80
Jordan, 1, 11.11, 2, 100
Jordan, 1, 17.27, 2802, 129
Jordan, 1, 40, 1429, 126
Jordan, 1, 56.67, 96, 141
Jordan, 1, 16.67, 408, 105
Jordan, 1, -20, 86, 88
Jordan, 1, -30, 25, 63
Jordan, 1, -23.81, 3, 80
Jordan, 1, -20.87, 6, 91
Jordan, 1, 31.11, 1542, 118
Jordan, 1, -22.73, 71, 85
Jordan, 1, 112.38, 5, 223
Jordan, 1, -11.11, 3, 160
Jordan, 1, 11.11, 4, 200
Jordan, 1, 55, 170, 217
Jordan, 1, 57.86, 114, 221
Jordan, 1, 5, 1, 105
Jordan, 1, 47.37, 2, 140
Jordan, 1, 4.76, 1, 110
Jordan, 1, -12.38, 1, 92
Jordan, 1, 85.71, 7, 195
Jordan, 1, 0, 2, 105
Jordan, 1, 5, 3, 105
Jordan, 1, -45.52, 5, 79
Jordan, 1, 15.17, 1808, 167
Jordan, 1, 9.66, 4, 159
Jordan, 1, 0.69, 517, 146
Jordan, 1, -23.45, 10, 111
Jordan, 1, 11.03, 46, 161
Jordan, 1, -10.34, 2, 130
Jordan, 1, 38.62, 2408, 201
Jordan, 1, -12.41, 17, 127
Jordan, 1, 1.62, 526, 188
Jordan, 1, -41.08, 71, 109
Jordan, 1, -49.73, 16, 93
Jordan, 1, -49.19, 39, 94
Jordan, 1, -13.85, 3, 112
Jordan, 1, -36.15, 6, 83
Jordan, 1, -39.23, 3, 79
Jordan, 1, -42.31, 2, 75
Jordan, 1, -46.92, 8, 69
Jordan, 1, -20, 9, 104
Jordan, 1, 7.14, 228, 150
Jordan, 1, -56.43, 115, 61
Jordan, 1, -33.57, 109, 93
Jordan, 1, -23.57, 57, 107
Jordan, 1, -42.73, 13, 63
Jordan, 1, 53.71, 1555, 269
Jordan, 1, 51.43, 336, 212
Jordan, 1, 66.36, 45, 183
Jordan, 1, 78, 10, 178
Jordan, 1, 40, 10, 140
Jordan, 1, -14, 119, 129
Jordan, 1, -10, 68, 117
Jordan, 1, -23.33, 9, 92
Jordan, 1, -42, 4, 87
Jordan, 1, 5, 21, 147
Jordan, 1, 984, 86, 1355
Jordan, 1, 108.57, 234, 292
Jordan, 1, 23.64, 15, 136
Jordan, 1, 162, 30, 262
Jordan, 1, 137, 23, 237
Jordan, 1, -6.43, 133, 131
Jordan, 1, 255, 22, 355
Jordan, 1, 872.86, 17, 1362
Jordan, 1, -42, 180, 87
Jordan, 1, -46.25, 146, 86
Jordan, 1, 333, 30, 433
Jordan, 1, 125.71, 117, 316
Jordan, 1, 139, 5, 239
Jordan, 1, 185, 204, 399
Jordan, 1, 198.13, 1445, 477
Jordan, 1, 250, 241, 420
Jordan, 1, -50, 28, 80
Jordan, 1, 147.14, 358, 346
Jordan, 1, 5.38, 86, 137
Jordan, 1, -17.86, 211, 115
Jordan, 1, -10.53, 30, 85
Jordan, 1, 181.88, 2602, 451
Jordan, 1, 188.57, 314, 404
Jordan, 1, 138, 57, 238
Jordan, 1, 136.67, 654, 284
Jordan, 1, -35, 115, 91
Jordan, 1, 67.14, 187, 234
Jordan, 1, 1105, 15, 964
Jordan, 1, 301.82, 304, 442
Jordan, 1, 302.5, 870, 644
Jordan, 1, 325, 222, 510
Jordan, 1, 250, 11, 385
Jordan, 1, 229.09, 47, 362
Jordan, 1, 23.08, 122, 160
Jordan, 1, 13.64, 4, 125
Jordan, 1, 44.55, 4, 159
Jordan, 1, -14.38, 370, 137
Jordan, 1, -35, 27, 78
Jordan, 1, 79.43, 193, 314
Jordan, 1, -33.75, 538, 106
Jordan, 1, -39.17, 31, 73
Jordan, 1, -52.85, 47, 58
Jordan, 1, -54.47, 54, 56
Jordan, 1, -45.33, 166, 82
Jordan, 1, 310.71, 45, 460
Jordan, 1, 160.71, 20, 292
Jordan, 1, 77.27, 11, 195
Jordan, 1, 30.91, 15, 144
Jordan, 1, 623.2, 25, 904
Jordan, 1, 72.73, 8, 190
Jordan, 1, -3.57, 97, 135
Jordan, 1, 32, 4, 132
Jordan, 1, 36, 6, 136
Jordan, 1, 77.86, 3, 249
Jordan, 1, 907.03, 161, 1863
Jordan, 1, 2340.54, 6, 4515
Jordan, 1, 16.43, 185, 163
Jordan, 1, 172.5, 68, 545
Jordan, 1, 92, 42, 384
Jordan, 1, 6, 143, 212
Jordan, 1, 145.45, 27, 270
Jordan, 1, -40.67, 294, 89
Jordan, 1, 178.57, 71, 390
Jordan, 1, 25.6, 9, 157
Jordan, 1, 46.4, 8, 183
Jordan, 1, 33.64, 37, 147
Jordan, 1, 34.4, 356, 168
Jordan, 1, 65, 79, 231
Jordan, 1, 19.09, 164, 131
Jordan, 1, 498.75, 1166, 958
Jordan, 1, 274.38, 5342, 599
Jordan, 1, 33.13, 1677, 213
Jordan, 1, 206.88, 225, 491
Jordan, 1, 205.83, 55, 367
Jordan, 1, -37.89, 8, 59
Jordan, 1, -11.72, 75, 128
Jordan, 1, -3.48, 26, 111
Jordan, 1, -28.42, 55, 68
Jordan, 1, -38.95, 9, 58
Jordan, 1, -31.58, 12, 65
Jordan, 1, -26.21, 76, 107
Jordan, 1, -35.79, 21, 61
Jordan, 1, 46.88, 7353, 235
Jordan, 1, 64.17, 1482, 197
Jordan, 1, -28.97, 3, 103
Jordan, 1, -7.37, 7, 88
Jordan, 1, 94.38, 18637, 311
Jordan, 1, 80.83, 7466, 217
Jordan, 1, 37.24, 51, 199
Jordan, 1, -30.91, 21, 76
Jordan, 1, -10.34, 690, 130
Jordan, 1, -28.28, 314, 104
Jordan, 1, -43.64, 56, 62
Jordan, 1, 81.63, 14, 178
Jordan, 1, -34.38, 1159, 105
Jordan, 1, -46.67, 142, 64
Jordan, 1, -49.47, 5, 48
Jordan, 1, 105, 11165, 328
Jordan, 1, 165, 5102, 318
Jordan, 1, -48, 218, 52
Jordan, 1, -43, 43, 57
Jordan, 1, -45.52, 36, 79
Jordan, 1, -37.93, 21, 90
Jordan, 1, -45.52, 28, 79
Jordan, 1, -47.59, 25, 76
Jordan, 1, 19.29, 3, 167
Jordan, 1, -34.29, 27, 92
Jordan, 1, -21.43, 60, 110
Jordan, 1, -12.14, 9, 123
Jordan, 1, -42.14, 97, 81
Jordan, 1, 38.62, 753, 201
Jordan, 1, -43.16, 18, 54
Jordan, 1, -28.42, 7, 68
Jordan, 1, -16.67, 269, 150
Jordan, 1, -40.71, 129, 83
Jordan, 1, -25.56, 77, 134
Jordan, 1, -10.56, 242, 161
Jordan, 1, -46.11, 964, 97
Jordan, 1, -51.43, 101, 68
Jordan, 1, -35.56, 508, 116
Jordan, 1, -43.57, 43, 79
Jordan, 1, -38.33, 418, 111
Jordan, 1, 33.13, 19134, 213
Jordan, 1, -25.71, 1107, 130
Jordan, 1, -44.67, 155, 83
Jordan, 1, -15.43, 972, 148
Jordan, 1, -37.71, 1257, 109
Jordan, 1, -54, 208, 69
Jordan, 1, -31.43, 679, 120
Jordan, 1, 57.89, 13, 150
Jordan, 1, -26.43, 220, 103
Jordan, 1, -15.79, 11, 80
Jordan, 1, -63.57, 16, 51
Jordan, 1, -38.57, 50, 86
Jordan, 1, 68.75, 26337, 270
Jordan, 1, 377.5, 1076, 764
Jordan, 1, 4.14, 40, 151
Jordan, 1, -39.17, 183, 73
Jordan, 1, 785, 80, 1416
Jordan, 1, 6.67, 1, 128
Jordan, 1, -23.16, 6, 73
Jordan, 1, 53.12, 480, 245
Jordan, 1, -16.84, 10, 79
Jordan, 1, -37.89, 4, 59
Jordan, 1, -42.07, 12, 84
Jordan, 1, -10.34, 71, 130
Jordan, 1, 61.25, 11973, 258
Jordan, 1, 46.88, 7776, 235
Jordan, 1, 88.33, 4083, 339
Jordan, 1, -28.67, 18, 107
Jordan, 1, -36, 25, 96
Jordan, 1, -23.33, 4, 115
Jordan, 1, -19.37, 568, 129
Jordan, 1, -44.17, 42, 67
Jordan, 1, 16.25, 463, 186
Jordan, 1, 12.5, 19, 135
Jordan, 1, 1.88, 1287, 163
Jordan, 1, -15.83, 571, 101
Jordan, 1, 348.42, 18644, 852
Jordan, 1, 880.53, 1306, 1863
Jordan, 1, 775.33, 197, 1313
Jordan, 1, -9.38, 69, 145
Jordan, 1, 8.75, 1491, 174
Jordan, 1, -41.67, 11, 70
Jordan, 1, 62.5, 19144, 260
Jordan, 1, 123.33, 2171, 268
Jordan, 1, 37.39, 13, 158
Jordan, 1, -19.31, 58, 117
Jordan, 1, 18.12, 1004, 189
Jordan, 1, 61.05, 178, 153
Jordan, 1, 48.42, 102, 141
Jordan, 1, -1.43, 167, 138
Jordan, 1, 53.75, 19753, 246
Jordan, 1, 15, 398, 184
Jordan, Westbrook, -64.62, 1, 46
Jordan, 1, 957.5, 78, 1692
Jordan, 1, 120.62, 12099, 353
Jordan, 1, -27.5, 116, 116
Jordan, 1, -31.25, 124, 110
Jordan, 1, -48.12, 78, 83
Jordan, 1, -43.12, 77, 91
Jordan, 1, -44.38, 50, 89
Jordan, 1, -41.87, 93, 93
Jordan, 1, -41.87, 77, 93
Jordan, 1, -11.25, 125, 142
Jordan, 1, -53.12, 52, 75
Jordan, 1, -10.62, 136, 143
Jordan, 1, 31.88, 25973, 211
Jordan, 1, 29.17, 5030, 155
Jordan, 1, -4.29, 195, 67
Jordan, 1, 14, 416, 57
Jordan, 1, 62.11, 23, 154
Jordan, 1, -32.41, 26, 98
Jordan, 1, 2217.5, 34, 3708
Jordan, 1, 1000.62, 202, 1761
Jordan, 1, 421.88, 22, 835
Jordan, 1, 81.88, 15200, 291
Jordan, 1, 79.17, 7819, 215
Jordan, 1, 32.5, 10617, 212
Jordan, 1, 30.83, 3780, 157
Jordan, 1, 148.18, 7, 273
Jordan, 1, -53.57, 101, 65
Jordan, 1, 103.64, 14, 224
Jordan, 1, -52.86, 59, 66
Jordan, 1, -35.2, 15, 81
Jordan, 1, 7.27, 3, 118
Jordan, 1, -50.71, 43, 69
Jordan, 1, -17.5, 58, 132
Jordan, 1, 104.55, 1, 225
Jordan, 1, 20, 41, 114
Jordan, 1, 355.86, 958, 661
Jordan, 1, 85, 1457, 296
Jordan, 1, 90.83, 47, 229
Jordan, 1, 108.75, 53, 334
Jordan, 1, 125, 2, 270
Jordan, 1, 198.13, 216, 477
Jordan, 1, -50, 1, 75
Jordan, 1, 256.32, 4252, 677
Jordan, 1, 338.42, 3521, 833
Jordan, 1, 6.9, 86, 155
Jordan, 1, -5.63, 106, 151
Jordan, 1, -39.38, 1352, 97
Jordan, 1, -12.41, 234, 127
Jordan, 1, -31.58, 25, 65
Jordan, 1, -7, 1092, 186
Jordan, 1, 102.5, 2112, 324
Jordan, 1, -5, 511, 114
Jordan, 1, 20.91, 422, 266
Jordan, 1, 38.64, 295, 305
Jordan, 1, -10, 20, 135
Jordan, 1, -39.33, 115, 91
Jordan, 1, -60, 1, 60
Jordan, 1, -41.33, 8, 88
Jordan, 1, -57.33, 40, 64
Jordan, 1, -48, 71, 78
Jordan, 1, -14.67, 4, 128
Jordan, 1, -40, 144, 90
Jordan, 1, -9.33, 17, 136
Jordan, 1, -4.29, 70, 134
Jordan, 1, 383.7, 4, 653
Jordan, 1, 207, 3, 307
Jordan, 1, 230, 2, 495
Jordan, 1, 249, 7, 349
Jordan, 1, 252, 6, 352
Jordan, 1, 196.25, 82, 474
Jordan, 1, -18.57, 106, 114
Jordan, 1, -20, 22, 100
Jordan, 1, -57.14, 1, 60
Jordan, 1, -32.14, 113, 95
Jordan, 1, -32.14, 98, 95
Jordan, 1, 75, 102, 245
Jordan, 1, 9.38, 147, 175
Jordan, 1, 0.91, 23, 111
Jordan, 1, 11.82, 2, 123
Jordan, 1, 17.14, 21, 123
Jordan, 1, 35.56, 13, 183
Jordan, 1, 46.58, 16, 579
Jordan, 1, -1.11, 15, 89
Jordan, 1, -42.5, 7, 46
Jordan, 1, -19.23, 228, 105
Jordan, 1, -68.42, 1, 30
Jordan, 1, -11.11, 3, 80
Jordan, 1, 13.85, 238, 148
Jordan, 1, -32.31, 25, 88
Jordan, 1, 69.23, 227, 220
Jordan, 1, 68.89, 14, 152
Jordan, 1, 26.32, 2, 120
Jordan, 1, -30.77, 96, 90
Jordan, 1, 17.78, 8, 106
Jordan, 1, -39.29, 3, 85
Jordan, 1, -9, 20, 91
Jordan, 1, -56.15, 4, 57
Jordan, 1, -12.31, 5, 114
Jordan, 1, -43.85, 308, 73
Jordan, 1, 21, 5, 121
Jordan, 1, -26, 6, 111
Jordan, 1, -56.67, 9, 65
Jordan, 1, 13.64, 1, 125
Jordan, 1, -52.67, 5, 71
Jordan, 1, -54.78, 7, 52
Jordan, 1, 33.33, 1, 200
Jordan, 1, -22.73, 1, 85
Jordan, 1, -34.67, 4, 98
Jordan, 1, -40.67, 2, 89
Jordan, 1, -35.45, 3, 71
Jordan, 1, 58.75, 7, 127
Jordan, 1, 27.78, 4, 115
Jordan, 1, -58.57, 54, 58
Jordan, 1, -45, 108, 77
Jordan, 1, -44.29, 221, 78
Jordan, 1, -48.75, 97, 82
Jordan, 1, -10, 226, 117
Jordan, 1, -37.78, 57, 56
Jordan, 1, 26.67, 3, 114
Jordan, 1, -8, 17, 138
Jordan, 1, -22.67, 12, 116
Jordan, 1, -27.33, 18, 109
Jordan, 1, -18, 29, 123
Jordan, 1, 183.33, 1, 255
Jordan, 1, 15.56, 6, 104
Jordan, 1, 70, 5, 136
Jordan, 1, -44.29, 83, 78
Jordan, 1, 59.13, 8, 183
Jordan, 1, 56.92, 220, 204
Jordan, 1, 0.63, 533, 161
Jordan, 1, 0.83, 233, 121
Jordan, 1, -12.5, 1340, 140
Jordan, 1, -19.09, 34, 89
Jordan, 1, -27.27, 31, 80
Jordan, 1, -27.27, 63, 80
Jordan, 1, -18.18, 90, 90
Jordan, 1, -14.12, 3, 73
Jordan, 1, -9.09, 356, 100
Jordan, 1, 17.65, 1, 100
Jordan, 1, -8.18, 6, 101
Jordan, 1, -20, 63, 88
Jordan, 1, -20, 20, 88
Jordan, 1, -14.55, 84, 94
Jordan, 1, -27.27, 26, 80
Jordan, 1, 0, 158, 110
Jordan, 1, -17.5, 2, 66
Jordan, 1, -21.9, 3, 82
Jordan, 1, -35.38, 1, 42
Jordan, 1, 29.52, 26, 136
Jordan, 1, -57.14, 1, 45
Jordan, 1, -4.55, 47, 105
Jordan, 1, 47.78, 19, 133
Jordan, 1, 20.71, 16, 169
Jordan, 1, 190.48, 1, 305
Jordan, 1, 157.27, 810, 283
Jordan, 1, 308.24, 120, 347
Jordan, 1, 26.15, 94, 82
Jordan, 1, 30, 98, 65
Jordan, 1, -36.3, 21, 86
Jordan, 1, -46.67, 6, 72
Jordan, 1, -23.64, 90, 84
Jordan, 1, -20, 24, 88
Jordan, 1, -17.27, 40, 91
Jordan, 1, 18.18, 1, 130
Jordan, 1, -30.91, 26, 76
Jordan, 1, -33.64, 20, 73
Jordan, 1, -14.55, 358, 94
Jordan, 1, 16.36, 46, 128
Jordan, 1, 71.43, 23, 180
Jordan, 1, -2.73, 70, 107
Jordan, 1, 0, 26, 85
Jordan, 1, 0, 31, 85
Jordan, 1, -3.64, 44, 106
Jordan, 1, -28.33, 158, 86
Jordan, 1, -12.73, 40, 96
Jordan, 1, -20, 4, 68
Jordan, 1, -30.71, 120, 97
Jordan, 1, 175, 10, 220
Jordan, 1, 96.25, 7, 157
Jordan, 1, 29.57, 70, 149
Jordan, 1, -29.33, 19, 106
Jordan, 1, -34, 19, 99
Jordan, 1, -36, 26, 96
Jordan, 1, 84, 8, 184
Jordan, 1, 74, 20, 174
Jordan, 1, 39.05, 12, 146
Jordan, 1, -42.25, 179, 231
Jordan, 1, -10.25, 103, 359
Jordan, 1, -20.25, 82, 319
Jordan, 1, -9, 144, 364
Jordan, 1, 77.39, 8, 204
Jordan, 1, 24.35, 39, 143
Jordan, 1, 20.69, 15, 175
Jordan, 1, 173.6, 10, 342
Jordan, 1, -13.08, 16, 113
Jordan, 1, 8.46, 17, 141
Jordan, 1, 82.31, 42, 237
Jordan, 1, -40, 66, 84
Jordan, 1, -5.71, 230, 132
Jordan, 1, -49.29, 76, 71
Jordan, 1, -35.71, 151, 90
Jordan, 1, -6.43, 357, 131
Jordan, 1, -3.16, 67, 92
Jordan, 1, 198.13, 662, 477
Jordan, 1, 281.67, 136, 458
Jordan, 1, 65.62, 5396, 265
Jordan, 1, 62.5, 992, 195
Jordan, Westbrook, -12.31, 97, 114
Jordan, 1, -47.86, 3, 73
Jordan, 1, 901.71, 34, 1753
Jordan, 1, 527.43, 55, 1098
Jordan, 1, 169.38, 28, 431
