name, premium, brand, retail_price
Vans Authentic Van Gogh Self Portrait (W), 31.25, Other, 80
Vans Authentic Van Gogh Sunflowers (W), 46.25, Other, 80
Vans Era 95 DX Fear of God Red, 357.78, Other, 90
Vans Era 95 DX Fear of God White Black, 593.33, Other, 90
Vans Old Skool A Tribe Called Quest, 2.67, Other, 75
Vans Old Skool Black White, 0, Other, 60
Vans Old Skool Blue Checkerboard, 35, Other, 60
Vans Old Skool Crazy Checks Multi, 32, Other, 75
Vans Old Skool Cream Red, 101.67, Other, 60
Vans Old Skool Disney 80s Mickey, 34.29, Other, 70
Vans Old Skool Disney Mickey Mouse Hand, 57.14, Other, 70
Vans Old Skool Feature Sinner's Club, 16, Other, 150
Vans Old Skool Flame (2017), 11.67, Other, 60
Vans Old Skool MTE DX The North Face White, 101.11, Other, 90
Vans Old Skool MTE DX The North Face Yellow, 76.67, Other, 90
Vans Old Skool Marvel What The Avengers, -10, Other, 70
Vans Old Skool NASA Space Voyager Firecracker, 23.53, Other, 85
Vans Old Skool NASA Space Voyager True White, 75.29, Other, 85
Vans Old Skool Patchwork Factory Floor, 216, Other, 100
Vans Old Skool Peanuts Charlie Brown, 111.43, Other, 70
Vans Old Skool Primary Check, 0, Other, 60
Vans Old Skool Red Dahlia, 55.38, Other, 65
Vans Old Skool Retro Block, 36.67, Other, 60
Vans Old Skool V Disney Mickey Mouse Hugs (TD), 83.33, Other, 42
Vans Old Skool Van Gogh Old Vineyard (W), 24.21, Other, 95
Vans Old Skool Veggie Tan, -38.75, Other, 80
Vans Old Skool Yacht Club, 38.46, Other, 65
Vans Sid Pro Supreme Black, 38.18, Other, 110
Vans Sid Pro Supreme Dalmatian, 2.73, Other, 110
Vans Sk8-Hi 46 MTE DX The North Face Black, 45, Other, 100
Vans Sk8-Hi 46 MTE DX The North Face Red, 16, Other, 100
Vans Sk8-Hi A Tribe Called Quest, 77.65, Other, 85
Vans Sk8-Hi A Tribe Called Quest (Yellow), 11.76, Other, 85
Vans Sk8-Hi Checkerboard Cap, 21.05, Other, 95
Vans Sk8-Hi Deconstructed Black, 107.83, Other, 115
Vans Sk8-Hi Deconstructed Dress Blue, 53.91, Other, 115
Vans Sk8-Hi Deconstructed Marshmallow, 60, Other, 115
Vans Sk8-Hi Disney Sorcerer's Apprentice, 8.75, Other, 80
Vans Sk8-Hi Japanese Type Black Red, -14.55, Other, 110
Vans Sk8-Hi MTE NASA Space Voyager Black, 20, Other, 110
Vans Sk8-Hi MTE NASA Space Voyager True White, 30.91, Other, 110
Vans Sk8-Hi Marvel Black Panther, 28, Other, 75
Vans Sk8-Hi Marvel Captain Marvel (W), 49.33, Other, 75
Vans Sk8-Hi Marvel Deadpool, 16, Other, 75
Vans Sk8-Hi Peanuts Charlie Brown, 70.67, Other, 75
Vans Sk8-Hi Re-Issue Peanuts Joe Cool, -13.33, Other, 75
Vans Sk8-Hi Re-Issue Peanuts Snoopy Bones (2017), -24, Other, 75
Vans Sk8-Hi Van Gogh Almond Blossom (W), 11, Other, 100
Vans Sk8-Hi WTAPS Blue Flame, 60, Other, 85
Vans Sk8-Hi WTAPS Flame, 56.47, Other, 85
Vans Sk8-Mid Supreme Croc Corduroy Fuchsia, 23.64, Other, 110
Vans Sk8-Mid Supreme Croc Corduroy Light Brown, 20.91, Other, 110
Vans Sk8-Mid Supreme Croc Corduroy Mustard, 20, Other, 110
Vans Slide-On A Tribe Called Quest, 40, Other, 40
Vans Slip-On 47 V DX Fear of God Red, 134, Other, 100
Vans Slip-On Deconstructed Black, 40.82, Other, 98
Vans Slip-On Deconstructed Marshmallow, 29.59, Other, 98
Vans Slip-On Supreme Skull Pile (Green), 66.33, Other, 98
Vans Slip-On Van Gogh Letters (W), 31.25, Other, 80
Vans Slip-On Van Gogh Skull (W), 17.5, Other, 80
Vans Slip-On Yacht Club, 10.77, Other, 65
Vans Style 36 Marshmallow Racing Red, 64, Other, 75
Vans Old Skool Checkerboard Racing Red, 6.67, Other, 60
Vans Sk8-Hi Supreme Skull Pile (Green), 51.82, Other, 110
Balenciaga Speed Trainer Black, -9.2, Other, 750
Balenciaga Speed Trainer Black White, 19.28, Other, 695
Balenciaga Speed Trainer Black White (2018), -2.8, Other, 750
Balenciaga Speed Trainer Black White (W), 42.39, Other, 545
Balenciaga Speed Trainer Triple Black, 11.37, Other, 695
Balenciaga Triple S Black Pink (W), 18, Other, 850
Balenciaga Triple S Black White Red (W) (2018 Reissue), 29.06, Other, 795
Balenciaga Triple S Cream Yellow Red (W), 42.39, Other, 795
Balenciaga Triple S Red Black (Pre-Distressed), 2.82, Other, 850
Balenciaga Triple S Silver Red (2018), 28.68, Other, 795
Balenciaga Triple S Triple Black (2018 Reissue) (Pre-Distressed), 17.36, Other, 795
Balenciaga Triple S White (W) (2018 Reissue), 33.71, Other, 795
Balenciaga Triple S Beige Green Yellow (2018 Reissue), 30.19, Other, 795
Balenciaga Triple S Black White Red (2018 Reissue), 28.81, Other, 795
Balenciaga Triple S Grey Red Blue (2018 Reissue), 6.84, Other, 950
